tempo,rpmEsquerdo,rpmDireito,corrente
22645,127.12,118.52,183.00
22672,127.12,72.56,183.00
22695,52.90,133.07,183.00
22719,99.77,84.44,183.00
22743,99.77,154.35,183.00
22766,99.77,91.98,183.00
22791,128.62,161.85,183.00
22814,128.62,97.85,183.00
22838,128.62,172.10,183.00
22861,57.09,101.50,183.00
22885,136.41,161.33,183.00
22908,136.41,161.33,183.00
22932,59.65,67.24,184.00
22957,123.50,88.64,183.00
22979,123.50,88.64,183.00
23004,54.07,88.64,183.00
23027,106.59,43.41,184.00
23051,106.59,43.41,184.00
23074,106.59,43.41,184.00
23098,46.84,43.88,184.00
23154,95.68,43.88,183.00
23178,95.68,43.88,184.00
23224,90.69,43.88,183.00
23247,90.69,43.88,184.00
23271,90.69,43.88,183.00
23296,43.77,43.88,184.00
23319,43.77,43.88,184.00
23343,97.77,43.88,184.00
23366,97.77,43.88,184.00
23391,97.77,43.88,183.00
23414,39.87,43.88,184.00
23438,89.83,43.88,184.00
23461,89.83,43.88,184.00
23485,89.83,43.88,184.00
23510,50.95,43.88,184.00
23533,119.92,43.88,184.00
23557,119.92,43.88,184.00
23580,49.95,43.88,184.00
23604,49.95,43.88,184.00
23628,86.46,0.00,184.00
23657,86.46,0.00,184.00
23681,44.91,0.00,184.00
23704,44.91,0.00,184.00
23728,95.91,0.00,184.00
23750,95.91,0.00,184.00
23792,43.09,0.00,183.00
23821,108.16,4.18,184.00
23844,108.16,108.60,184.00
23868,52.54,108.60,184.00
23891,132.77,108.60,184.00
23916,132.77,54.64,184.00
23940,70.32,92.25,184.00
23963,162.02,92.25,184.00
23988,80.14,61.53,184.00
24011,181.60,96.44,184.00
24035,86.40,96.44,184.00
24059,198.20,63.97,184.00
24083,93.14,117.26,184.00
24107,93.14,117.26,184.00
24134,65.63,72.76,184.00
24158,65.63,123.17,184.00
24181,67.41,123.17,184.00
24206,67.41,75.76,184.00
24229,68.11,129.65,184.00
24253,68.11,78.07,184.00
24276,69.15,131.33,184.00
24301,69.15,131.33,184.00
24325,68.21,79.30,184.00
24348,69.02,135.60,184.00
24394,69.26,137.01,184.00
24419,69.26,137.01,184.00
24442,71.46,81.34,184.00
24466,71.46,137.82,184.00
24491,70.63,83.67,184.00
24514,70.63,137.41,184.00
24538,60.72,137.41,184.00
24562,127.44,73.24,184.00
24586,127.44,107.42,184.00
24612,58.02,107.42,184.00
24636,93.79,55.08,184.00
24660,93.79,100.20,185.00
24684,93.79,100.20,184.00
24708,93.79,100.20,184.00
24731,93.79,53.50,184.00
24756,27.39,77.36,184.00
24779,27.39,77.36,184.00
24803,27.39,77.36,185.00
24827,27.39,46.57,185.00
24851,27.39,92.70,185.00
24875,27.39,92.70,185.00
24898,27.39,92.70,185.00
24922,27.39,53.78,185.00
24945,27.39,90.12,185.00
24991,27.39,90.12,185.00
25015,27.39,50.35,185.00
25039,27.39,81.78,185.00
25063,27.39,81.78,185.00
25086,27.39,81.78,185.00
25113,27.39,81.78,185.00
25137,27.39,35.76,185.00
25161,27.39,35.76,185.00
25185,27.39,49.65,185.00
25208,27.39,49.65,185.00
25232,27.39,49.65,185.00
25256,27.39,49.65,185.00
25280,0.00,34.14,185.00
25304,0.00,34.14,185.00
25327,0.00,56.86,185.00
25351,0.00,56.86,185.00
25374,0.00,56.86,185.00
25398,0.00,56.86,185.00
25421,0.00,56.86,185.00
25445,0.00,23.91,185.00
25468,0.00,23.91,185.00
25493,0.00,23.91,185.00
25517,0.00,48.10,185.00
25540,0.00,48.10,185.00
25585,0.00,48.10,185.00
25613,0.00,33.45,185.00
25636,0.00,33.45,185.00
25660,0.00,55.72,185.00
25683,0.00,55.72,185.00
25707,0.00,55.72,185.00
25731,0.00,55.72,185.00
25754,2.97,32.34,185.00
25779,2.97,32.34,185.00
25802,2.97,67.93,185.00
25826,54.45,67.93,185.00
25849,93.42,51.17,185.00
25874,93.42,51.17,184.00
25897,93.42,88.38,184.00
25921,44.33,88.38,184.00
25946,102.73,64.34,184.00
25969,102.73,130.80,184.00
25993,51.14,82.86,184.00
26017,131.86,143.95,184.00
26041,131.86,143.95,184.00
26064,131.86,159.30,184.00
26092,125.06,159.30,184.00
26116,125.06,162.62,184.00
26158,61.76,95.50,184.00
26185,129.92,170.07,184.00
26209,63.06,168.77,184.00
26233,132.09,168.77,184.00
26257,132.09,167.45,184.00
26280,64.13,167.45,184.00
26305,136.71,170.57,184.00
26329,136.71,170.57,185.00
26352,64.37,170.26,184.00
26377,136.91,170.26,184.00
26400,136.91,175.23,184.00
26424,66.87,175.23,185.00
26448,148.90,170.80,184.00
26472,148.90,170.80,185.00
26496,66.60,72.12,185.00
26520,141.83,72.12,185.00
26547,141.83,98.24,185.00
26570,129.22,98.24,185.00
26595,129.22,50.39,185.00
26618,129.22,50.39,185.00
26642,53.14,72.72,185.00
26665,115.35,72.72,185.00
26689,115.35,72.72,185.00
26714,115.35,33.02,185.00
26760,96.94,33.02,185.00
26783,96.94,33.02,185.00
26807,96.94,32.73,185.00
26831,41.32,32.73,185.00
26855,41.32,32.73,185.00
26878,87.05,32.73,185.00
26902,87.05,32.73,185.00
26926,87.05,32.73,185.00
26949,42.07,32.73,185.00
26974,108.19,32.73,185.00
26997,108.19,32.73,185.00
27021,53.54,32.73,185.00
27066,121.97,32.73,185.00
27089,56.51,32.73,185.00
27113,56.51,32.73,185.00
27137,115.83,32.73,185.00
27160,115.83,32.73,185.00
27185,49.68,32.73,185.00
27208,97.26,32.73,185.00
27232,97.26,32.73,185.00
27256,97.26,32.73,185.00
27280,97.26,32.73,185.00
27303,38.81,32.73,185.00
27345,90.38,32.73,185.00
27385,56.45,32.73,185.00
27410,134.31,0.00,185.00
27433,134.31,0.00,185.00
27457,59.59,0.00,185.00
27481,92.35,0.00,185.00
27504,92.35,0.00,185.00
27528,92.35,0.00,185.00
27554,42.92,0.00,185.00
27579,90.79,0.00,185.00
27602,90.79,0.00,185.00
27626,90.79,0.00,185.00
27650,90.79,0.00,185.00
27673,39.75,3.51,185.00
27697,103.41,93.61,185.00
27721,103.41,93.61,185.00
27745,56.93,93.61,185.00
27768,133.40,49.14,185.00
27793,133.40,79.87,185.00
27816,70.07,79.87,185.00
27840,159.91,79.87,185.00
27864,80.23,55.76,185.00
27888,177.77,120.04,185.00
27912,87.07,68.75,185.00
27957,87.07,99.77,185.00
27981,191.52,99.77,185.00
28005,191.52,64.44,185.00
28028,189.92,64.44,186.00
28056,189.92,70.38,185.00
28080,170.88,70.38,185.00
28103,170.88,70.38,185.00
28128,75.09,70.38,185.00
28151,163.54,25.44,185.00
28175,163.54,25.44,185.00
28199,146.17,25.44,186.00
28223,146.17,25.44,186.00
28247,146.17,34.32,186.00
28271,44.99,34.32,186.00
28295,44.99,34.32,186.00
28318,61.31,43.27,186.00
28342,61.31,43.27,186.00
28366,61.31,69.44,186.00
28390,61.31,69.44,186.00
28413,61.31,69.44,186.00
28437,61.31,35.47,186.00
28462,61.31,35.47,185.00
28485,61.31,35.47,186.00
28533,61.31,54.36,185.00
28561,61.31,54.36,185.00
28584,61.31,54.36,185.00
28609,61.31,29.75,186.00
28633,61.31,29.75,186.00
28656,61.31,53.67,186.00
28680,61.31,53.67,185.00
28704,61.31,53.67,185.00
28728,61.31,53.67,185.00
28751,61.31,34.43,185.00
28775,61.31,34.43,185.00
28798,61.31,58.16,185.00
28823,0.00,58.16,185.00
28847,0.00,58.16,185.00
28870,0.00,35.91,186.00
28894,0.00,35.91,185.00
28917,0.00,66.26,185.00
28941,0.00,66.26,185.00
28964,0.00,66.26,185.00
28989,0.00,39.68,185.00
29016,0.00,39.68,185.00
29039,4.21,72.59,185.00
29063,107.84,72.59,185.00
29087,107.84,53.26,185.00
29132,53.29,103.75,185.00
29156,111.38,103.75,185.00
29180,111.38,68.34,186.00
29204,53.98,129.78,185.00
29228,121.07,80.24,185.00
29252,121.07,141.06,186.00
29276,58.80,141.06,186.00
29300,126.26,154.42,186.00
29324,126.26,154.42,185.00
29347,61.13,159.20,186.00
29372,130.98,159.20,186.00
29395,130.98,173.09,186.00
29419,62.84,173.09,186.00
29444,138.94,98.57,186.00
29467,138.94,167.00,186.00
29498,153.19,166.00,186.00
29521,153.19,166.00,186.00
29545,66.93,164.44,186.00
29569,136.09,164.44,186.00
29592,136.09,152.35,186.00
29616,66.54,152.35,186.00
29640,140.11,63.87,186.00
29664,140.11,63.87,186.00
29706,52.41,93.34,186.00
29733,115.67,93.34,186.00
29757,115.67,42.63,186.00
29782,47.71,42.63,186.00
29805,47.71,42.63,186.00
29829,84.50,43.62,186.00
29852,84.50,43.62,186.00
29877,84.50,43.62,186.00
29900,40.20,43.62,186.00
29924,83.81,43.62,186.00
29947,83.81,43.62,186.00
29975,83.81,43.62,186.00
29999,83.81,43.62,186.00
30022,37.59,43.62,186.00
30046,79.23,43.62,186.00
30069,79.23,43.62,186.00
30094,79.23,43.62,186.00
30117,41.27,43.62,186.00
30141,41.27,43.62,186.00
30164,92.07,43.62,186.00
30188,92.07,43.62,186.00
30213,46.73,43.62,186.00
30236,116.19,7.45,186.00
30260,116.19,74.47,186.00
30306,157.83,74.47,186.00
30329,157.83,45.15,186.00
30353,73.78,45.15,186.00
30377,177.43,87.58,186.00
30401,82.55,87.58,186.00
30425,187.50,50.92,186.00
30449,91.02,100.32,186.00
30476,91.02,100.32,186.00
30499,63.56,64.25,186.00
30524,63.56,108.92,186.00
30547,65.80,108.92,186.00
30571,65.80,67.42,186.00
30596,67.36,118.20,186.00
30619,67.36,118.20,186.00
30643,69.92,71.04,186.00
30667,72.03,123.44,186.00
30691,72.03,123.44,186.00
30714,70.13,72.75,186.00
30739,70.13,125.15,186.00
30763,61.71,125.15,186.00
30786,137.26,68.19,186.00
30810,137.26,108.40,186.00
30834,62.07,108.40,186.00
30858,108.90,55.15,186.00
30901,108.90,82.47,186.00
30924,108.90,82.47,186.00
30966,30.47,44.91,186.00
30989,30.47,44.91,187.00
31013,30.47,66.40,187.00
31037,30.47,66.40,187.00
31060,30.47,66.40,187.00
31084,30.47,34.72,187.00
31108,30.47,34.72,187.00
31131,30.47,34.72,187.00
31155,30.47,46.80,187.00
31178,30.47,46.80,187.00
31202,30.47,46.80,187.00
31225,30.47,46.80,187.00
31249,30.47,29.52,187.00
31272,30.47,29.52,187.00
31296,30.47,29.52,188.00
31320,30.47,57.15,188.00
31343,30.47,57.15,187.00
31367,30.47,57.15,187.00
31390,30.47,33.42,187.00
31414,30.47,33.42,187.00
31440,30.47,63.91,187.00
31485,30.47,63.91,187.00
31510,30.47,43.15,188.00
31534,30.47,43.15,187.00
31557,0.00,76.93,187.00
31581,0.00,76.93,187.00
31604,0.00,76.93,187.00
31628,0.00,42.65,187.00
31651,0.00,42.65,187.00
31676,0.00,70.20,187.00
31699,0.00,70.20,187.00
31723,0.00,49.22,187.00
31747,0.00,49.22,187.00
31770,3.73,82.74,187.00
31795,3.73,82.74,187.00
31818,55.22,57.00,187.00
31842,103.39,100.62,187.00
31865,103.39,100.62,187.00
31890,103.39,67.92,186.00
31917,50.04,121.48,186.00
31941,110.82,121.48,186.00
31965,110.82,76.37,186.00
31988,49.99,130.34,186.00
32012,49.99,82.78,187.00
32036,102.75,139.15,186.00
32082,49.22,139.09,186.00
32106,107.85,139.09,186.00
32131,107.85,85.93,186.00
32154,107.85,143.71,186.00
32178,53.43,89.58,187.00
32202,110.13,155.99,186.00
32226,110.13,88.28,187.00
32249,54.58,88.28,187.00
32274,115.96,112.83,187.00
32297,115.96,112.83,187.00
32321,115.96,53.12,187.00
32346,48.56,53.12,187.00
32369,95.72,70.83,187.00
32396,95.72,70.83,186.00
32420,95.72,70.83,187.00
32444,43.27,70.83,187.00
32467,91.98,70.83,186.00
32491,91.98,24.94,187.00
32516,91.98,24.94,187.00
32539,91.98,24.94,187.00
32563,40.16,24.94,187.00
32586,81.10,24.94,187.00
32611,81.10,24.94,187.00
32634,81.10,24.94,187.00
32680,39.26,24.94,187.00
32704,90.51,24.94,187.00
32728,90.51,24.94,187.00
32751,90.51,24.94,187.00
32776,45.07,24.94,187.00
32799,111.69,24.94,187.00
32823,111.69,24.94,187.00
32846,51.98,24.94,187.00
32871,125.40,24.94,187.00
32898,125.40,24.94,187.00
32922,56.94,24.94,187.00
32946,128.29,24.94,187.00
32969,128.29,24.94,187.00
32993,63.56,5.80,187.00
33017,146.37,5.80,187.00
33041,146.37,5.80,187.00
33064,172.93,53.63,187.00
33089,172.93,83.64,187.00
33113,84.00,83.64,187.00
33136,182.79,83.64,186.00
33161,90.03,49.85,187.00
33184,199.68,95.18,187.00
33208,93.98,95.18,187.00
33231,93.98,50.67,187.00
33277,66.71,100.43,186.00
33301,70.68,100.43,187.00
33326,69.74,62.36,187.00
33349,69.74,110.05,187.00
33377,69.74,110.05,187.00
33400,51.22,56.96,187.00
33424,141.88,56.96,187.00
33448,141.88,82.16,187.00
33472,47.59,82.16,187.00
33496,47.59,45.30,187.00
33520,61.34,45.30,187.00
33544,61.34,75.05,187.00
33567,61.34,75.05,187.00
33591,61.34,75.05,187.00
33615,61.34,44.76,187.00
33639,61.34,44.76,187.00
33662,61.34,66.93,187.00
33686,61.34,66.93,187.00
33711,61.34,66.93,187.00
33734,61.34,38.43,187.00
33758,61.34,38.43,187.00
33781,61.34,71.94,187.00
33806,61.34,71.94,187.00
33829,61.34,71.94,187.00
33878,61.34,36.24,187.00
33901,61.34,72.79,187.00
33925,61.34,72.79,187.00
33949,61.34,72.79,187.00
33973,61.34,45.13,187.00
33996,61.34,73.70,187.00
34021,61.34,73.70,187.00
34044,61.34,73.70,187.00
34068,0.00,41.46,187.00
34092,0.00,41.46,187.00
34115,0.00,70.51,187.00
34139,0.00,70.51,187.00
34162,0.00,70.51,187.00
34187,0.00,42.17,187.00
34210,4.37,42.17,187.00
34234,114.49,77.35,187.00
34257,114.49,77.35,187.00
34282,114.49,55.52,187.00
34306,54.35,105.46,187.00
34329,112.06,105.46,187.00
34359,112.06,71.73,187.00
34382,53.30,127.23,187.00
34406,104.92,78.17,187.00
34452,104.92,138.58,187.00
34476,47.47,85.58,187.00
34499,103.12,143.65,188.00
34524,103.12,88.76,187.00
34547,53.24,152.19,187.00
34571,122.53,93.12,188.00
34595,122.53,154.86,187.00
34619,122.53,154.86,187.00
34642,57.00,159.71,188.00
34667,126.31,159.71,187.00
34691,126.31,160.88,187.00
34714,57.52,160.88,188.00
34739,122.97,91.54,188.00
34762,122.97,160.46,187.00
34786,55.32,160.46,188.00
34831,116.70,88.31,187.00
34855,116.70,88.31,188.00
34879,42.97,88.31,188.00
34903,42.97,88.31,188.00
34926,90.27,34.32,188.00
34951,90.27,34.32,188.00
34974,90.27,34.32,188.00
34998,38.44,34.32,188.00
35038,74.53,34.32,188.00
35065,74.53,34.32,188.00
35089,74.53,34.32,188.00
35113,35.71,34.32,188.00
35137,35.71,34.32,188.00
35161,86.61,34.32,188.00
35185,86.61,34.32,188.00
35209,45.27,34.32,188.00
35232,45.27,34.32,188.00
35257,108.52,34.32,188.00
35280,108.52,34.32,188.00
35304,55.80,34.32,188.00
35332,124.81,34.32,188.00
35355,124.81,34.32,188.00
35379,59.15,34.32,188.00
35402,131.97,34.32,188.00
35427,131.97,5.93,188.00
35450,64.46,5.93,188.00
35474,151.61,56.96,188.00
35499,74.07,56.96,188.00
35522,180.20,72.82,188.00
35546,85.51,72.82,188.00
35570,181.82,72.82,188.00
35594,181.82,48.45,188.00
35640,89.52,89.35,188.00
35663,63.65,89.35,188.00
35687,63.65,49.57,188.00
35712,66.08,102.19,188.00
35735,64.84,102.19,188.00
35760,64.84,61.78,188.00
35783,65.89,108.66,188.00
35813,65.89,108.66,188.00
35837,68.53,151.45,188.00
35861,117.39,151.45,188.00
35885,117.39,76.11,188.00
35908,117.39,111.57,188.00
35932,117.39,111.57,188.00
35955,117.39,111.57,188.00
35979,117.39,50.86,188.00
36002,117.39,88.09,188.00
36026,117.39,88.09,188.00
36049,117.39,88.09,188.00
36073,117.39,88.09,188.00
36097,117.39,33.06,188.00
36120,117.39,33.06,188.00
36144,10.56,63.61,188.00
36168,128.27,63.61,188.00
36209,128.27,48.69,187.00
36236,52.04,90.92,188.00
36260,108.37,90.92,188.00
36287,108.37,68.54,188.00
36311,52.16,119.01,188.00
36335,119.14,119.01,188.00
36359,119.14,67.29,188.00
36382,119.14,94.33,188.00
36407,50.91,94.33,188.00
36430,95.07,94.33,188.00
36454,95.07,94.33,188.00
36478,57.43,29.79,188.00
36502,139.98,29.79,188.00
36526,139.98,94.65,188.00
36550,60.71,94.65,188.00
36574,110.77,45.38,188.00
36597,110.77,45.38,188.00
36622,110.77,65.63,188.00
36645,110.77,65.63,188.00
36669,110.77,73.79,188.00
